Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP104294,Male,Yes,0,Graduate,No,6166,658,239,180,1.0,Rural,Y
LP104295,Male,Yes,0,Graduate,No,7215,864,288,360,1.0,Rural,Y
LP104296,Male,Yes,0,Graduate,No,4729,0,210,300,1.0,Semiurban,Y
LP104297,Male,Yes,0,Graduate,No,2772,914,106,360,0.0,Rural,N
LP104298,Male,No,0,Not Graduate,No,4042,2102,95,360,1.0,Semiurban,Y
LP104299,Male,Yes,1,Graduate,No,6233,2311,192,360,0.0,Semiurban,N
LP104300,Male,Yes,3+,Graduate,No,1415,0,23,300,1.0,Rural,Y
LP104301,Female,No,0,Graduate,No,4464,0,128,360,1.0,Urban,Y
LP104302,Male,Yes,0,Graduate,No,3771,0,104,84,1.0,Urban,N
LP104303,Male,No,0,Graduate,Yes,7782,0,144,360,1.0,Urban,Y
LP104304,Female,Yes,2,Graduate,No,5177,0,214,360,1.0,Rural,N
LP104305,Male,Yes,0,Graduate,No,5465,0,188,360,1.0,Urban,Y
LP104306,Male,Yes,0,Graduate,Yes,3533,5329,203,360,1.0,Urban,Y
LP104307,Male,Yes,0,Graduate,No,4191,0,174,360,1.0,Rural,Y
LP104308,Female,Yes,0,Not Graduate,No,5506,0,211,360,1.0,Semiurban,Y
LP104309,Female,Yes,0,Not Graduate,Yes,3478,0,75,360,1.0,Urban,Y
LP104310,Male,Yes,0,Graduate,No,4609,0,228,360,1.0,Semiurban,Y
LP104311,Female,Yes,0,Graduate,No,1799,0,38,84,1.0,Rural,Y
LP104312,Male,Yes,0,Graduate,No,4032,0,169,360,1.0,Urban,Y
LP104313,Female,No,0,Graduate,No,1385,0,68,360,1.0,Semiurban,Y
LP104314,Female,Yes,0,Graduate,Yes,3468,0,140,180,1.0,Urban,Y
LP104315,Male,Yes,0,Not Graduate,No,3393,1539,189,360,1.0,Semiurban,Y
LP104316,Male,Yes,3+,Graduate,Yes,7023,0,327,360,1.0,Urban,Y
LP104317,Male,No,2,Graduate,No,2417,0,59,360,0.0,Urban,N
LP104318,Male,Yes,0,Not Graduate,No,4025,1237,130,180,1.0,Semiurban,Y
LP104319,Male,Yes,0,Not Graduate,No,7349,0,275,360,1.0,Rural,Y
LP104320,Male,Yes,1,Graduate,No,2943,1981,226,360,1.0,Semiurban,Y
LP104321,Female,Yes,0,Graduate,No,1788,1042,104,360,1.0,Rural,Y
LP104322,Male,No,0,Graduate,No,4911,3607,419,240,1.0,Semiurban,Y
LP104323,Male,No,0,Graduate,No,2174,1535,85,240,1.0,Urban,Y
LP104324,Female,Yes,2,Graduate,No,2669,1913,201,360,1.0,Urban,N
LP104325,Female,Yes,2,Graduate,No,6958,3718,507,180,0.0,Rural,N
LP104326,Male,No,0,Not Graduate,No,9200,1854,331,360,1.0,Semiurban,Y
LP104327,Female,Yes,0,Graduate,No,2415,3598,293,360,1.0,Rural,Y
LP104328,Male,No,3+,Not Graduate,No,2184,0,48,360,1.0,Urban,Y
LP104329,Female,No,3+,Not Graduate,Yes,2830,0,137,360,1.0,Urban,Y
LP104330,Male,Yes,3+,Graduate,No,3098,3306,298,240,1.0,Urban,Y
LP104331,Male,No,0,Graduate,No,12126,1214,231,360,1.0,Urban,Y
LP104332,Male,Yes,0,Graduate,No,3127,0,104,360,0.0,Urban,N
LP104333,Male,No,1,Graduate,No,3383,0,113,360,1.0,Semiurban,Y
LP104334,Male,Yes,0,Not Graduate,Yes,8768,2266,165,300,1.0,Semiurban,Y
LP104335,Male,Yes,0,Graduate,No,5750,2657,138,360,1.0,Urban,Y
LP104336,Male,Yes,0,Graduate,No,7201,0,109,180,1.0,Urban,Y
LP104337,Female,No,2,Not Graduate,No,1991,1927,131,360,1.0,Semiurban,Y
LP104338,Male,Yes,2,Graduate,No,3128,0,98,360,1.0,Semiurban,Y
LP104339,Male,Yes,0,Graduate,No,2364,3761,293,180,0.0,Semiurban,N
LP104340,Male,Yes,2,Graduate,Yes,7156,3217,280,300,1.0,Semiurban,Y
LP104341,Male,Yes,1,Graduate,No,8214,1780,380,360,1.0,Rural,Y
LP104342,Female,Yes,2,Not Graduate,No,2356,7167,145,360,1.0,Semiurban,Y
LP104343,Female,Yes,0,Not Graduate,No,2682,0,103,120,1.0,Rural,Y
LP104344,Male,Yes,0,Graduate,Yes,3861,2044,277,360,1.0,Semiurban,Y
LP104345,Male,Yes,0,Graduate,No,1788,2281,112,360,1.0,Urban,Y
LP104346,Female,Yes,0,Graduate,No,2890,1517,115,360,1.0,Urban,Y
LP104347,Male,Yes,0,Graduate,No,6406,2530,330,360,1.0,Semiurban,Y
LP104348,Female,Yes,0,Graduate,No,2587,2852,144,360,1.0,Semiurban,Y
LP104349,Male,No,3+,Graduate,Yes,4847,0,141,360,1.0,Semiurban,Y
LP104350,Female,Yes,0,Graduate,No,2039,1793,94,360,1.0,Urban,Y
LP104351,Male,No,0,Not Graduate,No,3027,825,104,360,1.0,Semiurban,Y
LP104352,Male,No,0,Graduate,No,3072,0,119,360,1.0,Rural,Y
LP104353,Female,Yes,0,Graduate,No,2138,3054,245,120,1.0,Semiurban,Y
LP104354,Male,Yes,0,Graduate,No,6467,1111,268,300,1.0,Semiurban,Y
LP104355,Male,No,2,Not Graduate,No,5220,1892,109,300,1.0,Rural,Y
LP104356,Male,Yes,0,Graduate,No,2457,0,60,360,1.0,Semiurban,Y
LP104357,Male,Yes,1,Not Graduate,No,2910,971,188,360,1.0,Urban,Y
LP104358,Male,No,1,Graduate,No,4290,0,201,360,1.0,Rural,Y
LP104359,Male,Yes,0,Graduate,No,1543,4877,122,360,0.0,Urban,N
LP104360,Male,Yes,0,Graduate,No,1942,0,91,360,0.0,Semiurban,N
LP104361,Male,Yes,2,Graduate,No,8495,0,414,360,1.0,Urban,N
LP104362,Male,No,0,Graduate,No,2331,0,61,12,1.0,Urban,Y
LP104363,Male,Yes,0,Not Graduate,Yes,7201,3280,414,360,1.0,Urban,Y
LP104364,Male,Yes,3+,Graduate,No,1998,1769,130,360,1.0,Urban,Y
LP104365,Male,Yes,0,Graduate,No,6016,0,161,360,1.0,Urban,Y
LP104366,Male,Yes,0,Graduate,No,3528,2301,119,360,0.0,Urban,N
LP104367,Male,No,3+,Graduate,No,3812,0,106,360,1.0,Rural,Y
LP104368,Male,Yes,0,Graduate,No,11621,2972,693,360,1.0,Rural,Y
LP104369,Male,No,0,Graduate,Yes,2311,1674,173,12,1.0,Rural,Y
LP104370,Male,Yes,0,Graduate,No,5807,1134,184,36,1.0,Rural,Y
LP104371,Male,Yes,2,Not Graduate,No,4443,0,152,360,0.0,Semiurban,N
LP104372,Male,Yes,0,Graduate,Yes,29146,0,700,360,1.0,Rural,Y
LP104373,Male,Yes,0,Not Graduate,No,1812,1527,105,360,1.0,Semiurban,Y
LP104374,Male,Yes,2,Graduate,No,2967,2740,238,360,1.0,Semiurban,Y
LP104375,Male,Yes,1,Not Graduate,No,5133,4300,321,360,1.0,Semiurban,Y
LP104376,Male,No,0,Graduate,No,3750,0,80,360,1.0,Urban,Y
LP104377,Female,No,0,Graduate,No,3246,0,79,360,1.0,Rural,Y
LP104378,Male,Yes,0,Graduate,No,7090,0,247,360,1.0,Semiurban,Y
LP104379,Male,Yes,2,Graduate,No,3616,1748,211,240,1.0,Urban,Y
LP104380,Male,Yes,2,Not Graduate,No,2006,0,66,360,1.0,Urban,Y
LP104381,Male,Yes,3+,Graduate,No,6243,1974,302,360,1.0,Urban,Y
LP104382,Male,Yes,2,Not Graduate,No,4028,1608,240,360,1.0,Rural,N
LP104383,Male,Yes,1,Graduate,No,3525,0,120,84,1.0,Rural,Y
LP104384,Male,No,0,Graduate,No,3434,0,169,180,1.0,Urban,N
LP104385,Male,No,2,Not Graduate,No,1981,0,46,360,0.0,Urban,N
LP104386,Female,Yes,1,Graduate,No,6239,0,294,180,1.0,Urban,Y
LP104387,Male,Yes,0,Not Graduate,No,2688,385,73,12,1.0,Rural,Y
LP104388,Male,Yes,0,Graduate,No,2742,1025,127,240,1.0,Urban,Y
LP104389,Male,No,3+,Not Graduate,No,1616,0,50,360,1.0,Rural,N
LP104390,Male,Yes,0,Graduate,No,5195,1358,184,360,1.0,Semiurban,N
LP104391,Male,Yes,0,Graduate,No,3165,1410,223,180,1.0,Rural,Y
LP104392,Male,No,1,Graduate,No,1384,950,57,360,1.0,Semiurban,Y
LP104393,Male,Yes,1,Graduate,No,2160,1501,141,360,1.0,Semiurban,Y
LP104394,Female,Yes,0,Not Graduate,No,2882,2245,221,360,0.0,Semiurban,N
LP104395,Male,Yes,2,Not Graduate,No,2927,0,64,360,1.0,Rural,Y
LP104396,Male,Yes,0,Graduate,Yes,4028,1084,251,360,1.0,Rural,Y
LP104397,Male,Yes,0,Graduate,No,3392,3240,226,360,1.0,Semiurban,Y
LP104398,Male,Yes,0,Graduate,No,1859,978,133,120,1.0,Semiurban,Y
LP104399,Male,Yes,1,Graduate,No,2588,0,99,360,1.0,Rural,Y
LP104400,Male,Yes,3+,Graduate,No,8029,2446,395,360,1.0,Rural,N
LP104401,Male,No,2,Graduate,No,7403,1141,232,240,1.0,Semiurban,Y
LP104402,Male,Yes,3+,Graduate,No,5754,1062,286,360,1.0,Urban,Y
LP104403,Male,Yes,0,Graduate,No,5481,0,88,360,1.0,Urban,Y
LP104404,Female,No,0,Graduate,No,6887,1428,286,360,1.0,Rural,Y
LP104405,Male,No,0,Graduate,Yes,2487,1782,69,360,1.0,Urban,Y
LP104406,Female,No,0,Not Graduate,No,3337,0,86,12,0.0,Urban,N
LP104407,Male,Yes,2,Graduate,No,2261,2664,90,120,1.0,Urban,Y
LP104408,Male,Yes,1,Graduate,No,2283,0,107,360,0.0,Semiurban,N
LP104409,Male,No,3+,Graduate,No,5127,0,165,360,1.0,Semiurban,Y
LP104410,Male,No,0,Graduate,No,7048,0,271,360,1.0,Urban,Y
LP104411,Male,Yes,0,Graduate,Yes,4140,0,185,360,1.0,Urban,Y
LP104412,Male,No,0,Graduate,No,10370,0,422,360,1.0,Rural,Y
LP104413,Male,Yes,0,Graduate,No,4704,0,91,240,1.0,Rural,N
LP104414,Male,No,1,Graduate,Yes,3004,0,110,360,1.0,Urban,N
LP104415,Male,No,0,Not Graduate,Yes,1983,3465,268,360,1.0,Urban,Y
LP104416,Male,No,0,Graduate,No,7330,0,165,360,1.0,Semiurban,Y
LP104417,Male,No,0,Not Graduate,No,3517,0,129,360,1.0,Rural,Y
LP104418,Male,No,0,Graduate,No,6073,0,211,360,1.0,Rural,Y
LP104419,Male,Yes,0,Graduate,No,971,0,165,360,1.0,Semiurban,Y
LP104420,Male,Yes,0,Graduate,No,4790,2146,336,360,1.0,Rural,Y
LP104421,Female,Yes,0,Graduate,No,3160,3930,195,360,1.0,Urban,Y
LP104422,Male,Yes,0,Graduate,No,1945,2413,80,360,1.0,Urban,Y
LP104423,Male,No,0,Graduate,No,4045,5293,455,360,0.0,Semiurban,N
LP104424,Male,Yes,0,Graduate,No,7633,690,337,240,1.0,Rural,Y
LP104425,Male,Yes,0,Graduate,No,14562,2508,461,360,1.0,Semiurban,Y
LP104426,Male,Yes,0,Graduate,No,4784,1355,152,360,1.0,Rural,Y
LP104427,Male,No,1,Graduate,No,2835,0,135,360,1.0,Rural,Y
LP104428,Male,Yes,1,Graduate,No,2742,4450,177,360,1.0,Semiurban,Y
LP104429,Female,Yes,2,Graduate,No,7112,1715,298,360,1.0,Urban,Y
LP104430,Male,Yes,0,Not Graduate,No,1894,1618,79,360,1.0,Urban,Y
LP104431,Male,No,0,Graduate,No,5896,0,294,36,1.0,Rural,Y
LP104432,Male,Yes,2,Graduate,Yes,5413,549,250,360,1.0,Urban,N
LP104433,Female,No,0,Graduate,No,4631,4505,319,360,1.0,Urban,Y
LP104434,Male,Yes,1,Graduate,No,1767,6265,330,360,0.0,Rural,N
LP104435,Male,Yes,0,Not Graduate,No,2693,0,127,60,1.0,Rural,N
LP104436,Male,No,0,Graduate,No,1878,0,91,360,1.0,Urban,Y
LP104437,Female,Yes,2,Graduate,No,3030,0,129,360,1.0,Rural,Y
LP104438,Female,Yes,0,Not Graduate,Yes,5969,1048,314,360,0.0,Urban,N
LP104439,Male,Yes,0,Graduate,No,8241,4091,357,360,1.0,Urban,Y
LP104440,Female,Yes,0,Graduate,No,4710,3463,235,360,1.0,Semiurban,Y
LP104441,Female,Yes,0,Graduate,No,3060,0,132,360,0.0,Rural,N
LP104442,Male,Yes,0,Graduate,No,10029,2441,519,360,0.0,Urban,N
LP104443,Male,Yes,0,Graduate,No,3037,2393,253,360,1.0,Urban,Y
LP104444,Male,Yes,2,Graduate,Yes,2466,1457,77,300,1.0,Urban,Y
LP104445,Female,No,2,Not Graduate,No,4806,0,188,360,1.0,Rural,Y
LP104446,Male,No,0,Graduate,No,5386,0,203,360,1.0,Semiurban,Y
LP104447,Female,Yes,3+,Graduate,No,3107,1547,200,240,1.0,Semiurban,Y
LP104448,Male,Yes,1,Graduate,No,4424,3914,132,360,0.0,Urban,N
LP104449,Male,Yes,0,Not Graduate,No,4179,1963,270,360,1.0,Semiurban,Y
LP104450,Male,Yes,0,Graduate,No,4683,1976,176,360,1.0,Semiurban,Y
LP104451,Male,Yes,1,Graduate,No,5389,4669,393,180,0.0,Rural,N
LP104452,Female,Yes,1,Graduate,No,3170,3002,226,360,1.0,Urban,Y
LP104453,Female,Yes,0,Graduate,No,5593,3095,264,120,1.0,Rural,Y
LP104454,Female,Yes,0,Graduate,No,4228,0,174,360,1.0,Semiurban,Y
LP104455,Male,Yes,2,Not Graduate,No,2528,2541,247,12,1.0,Urban,Y
LP104456,Male,No,0,Graduate,No,3657,0,96,360,1.0,Urban,Y
LP104457,Male,Yes,1,Graduate,No,3968,0,163,120,1.0,Semiurban,Y
LP104458,Male,Yes,1,Not Graduate,Yes,1628,2220,100,360,1.0,Rural,N
LP104459,Male,No,2,Graduate,No,2950,1955,219,360,1.0,Semiurban,Y
LP104460,Male,Yes,0,Graduate,No,4339,0,131,360,1.0,Semiurban,Y
LP104461,Male,Yes,0,Graduate,No,1992,3173,159,360,1.0,Urban,Y
LP104462,Female,Yes,0,Graduate,No,2977,3319,265,360,0.0,Urban,N
LP104463,Male,Yes,0,Graduate,No,15542,892,532,360,1.0,Semiurban,Y
LP104464,Male,Yes,1,Not Graduate,No,1761,8247,244,360,1.0,Semiurban,Y
LP104465,Male,Yes,0,Graduate,Yes,3729,1969,284,360,1.0,Semiurban,Y
LP104466,Male,Yes,1,Graduate,No,2647,4137,249,360,1.0,Urban,Y
LP104467,Male,Yes,0,Graduate,No,3926,442,164,360,1.0,Urban,Y
LP104468,Female,No,0,Graduate,No,2675,0,101,60,1.0,Semiurban,Y
LP104469,Female,No,0,Graduate,No,3663,0,168,360,1.0,Rural,Y
LP104470,Female,Yes,0,Graduate,No,2820,1192,86,360,1.0,Semiurban,Y
LP104471,Female,No,0,Graduate,No,7481,0,128,360,1.0,Urban,Y
LP104472,Male,Yes,0,Graduate,No,4379,1635,172,180,1.0,Urban,Y
LP104473,Male,Yes,1,Graduate,No,2412,0,84,360,1.0,Urban,Y
LP104474,Male,Yes,2,Not Graduate,No,5203,5776,274,360,1.0,Semiurban,Y
LP104475,Male,Yes,1,Graduate,No,2472,0,97,180,1.0,Rural,Y
LP104476,Male,No,0,Graduate,No,1771,0,31,360,1.0,Rural,Y
LP104477,Male,Yes,3+,Graduate,No,4180,1076,224,360,1.0,Semiurban,Y
LP104478,Male,Yes,1,Not Graduate,No,9355,3998,536,360,1.0,Urban,Y
LP104479,Male,Yes,0,Graduate,No,1532,0,34,360,1.0,Semiurban,Y
LP104480,Male,Yes,2,Graduate,No,2014,2037,103,360,1.0,Semiurban,Y
LP104481,Male,Yes,0,Graduate,No,6334,0,274,360,1.0,Urban,Y
LP104482,Male,Yes,0,Graduate,No,2941,1658,193,120,1.0,Rural,Y
LP104483,Male,No,0,Not Graduate,No,4588,1195,251,360,1.0,Rural,Y
LP104484,Male,Yes,0,Graduate,Yes,2906,0,76,360,1.0,Semiurban,Y
LP104485,Male,Yes,2,Graduate,No,4527,0,222,360,1.0,Semiurban,Y
LP104486,Male,Yes,0,Graduate,No,10930,0,438,360,1.0,Semiurban,Y
LP104487,Male,Yes,0,Graduate,No,2171,751,50,360,1.0,Semiurban,Y
LP104488,Female,Yes,3+,Graduate,No,7353,0,233,240,1.0,Urban,Y
LP104489,Male,No,3+,Graduate,No,6085,0,233,360,1.0,Urban,Y
LP104490,Male,No,1,Graduate,Yes,2030,0,42,360,1.0,Urban,Y
LP104491,Male,Yes,0,Graduate,No,5694,0,265,240,1.0,Semiurban,Y
LP104492,Male,Yes,0,Graduate,No,4358,1431,240,360,1.0,Semiurban,Y
LP104493,Male,No,2,Graduate,No,4402,4097,152,360,1.0,Semiurban,Y
LP104494,Male,Yes,0,Graduate,No,5038,703,270,360,1.0,Rural,Y
LP104495,Male,Yes,0,Graduate,No,3453,5046,248,360,1.0,Urban,Y
LP104496,Male,Yes,0,Graduate,No,4352,0,134,360,0.0,Semiurban,N
LP104497,Male,No,0,Graduate,No,4782,0,203,360,1.0,Semiurban,Y
LP104498,Male,Yes,0,Not Graduate,No,4939,0,185,360,1.0,Urban,Y
LP104499,Male,No,0,Graduate,No,1808,0,55,180,1.0,Urban,Y
LP104500,Male,No,0,Not Graduate,No,6665,3473,244,360,1.0,Rural,Y
LP104501,Male,Yes,0,Graduate,No,2218,1639,128,180,1.0,Rural,Y
LP104502,Male,No,0,Graduate,No,6366,0,225,360,0.0,Urban,N
LP104503,Male,Yes,0,Graduate,No,4374,0,162,120,1.0,Rural,Y
LP104504,Male,Yes,1,Graduate,No,2070,5926,289,360,0.0,Rural,N
LP104505,Male,Yes,2,Graduate,No,5598,0,205,360,1.0,Urban,Y
LP104506,Male,Yes,0,Not Graduate,No,1948,2027,126,360,0.0,Urban,N
LP104507,Male,Yes,0,Not Graduate,No,5899,2275,283,60,1.0,Urban,Y
LP104508,Male,Yes,0,Graduate,No,2832,1573,111,360,1.0,Semiurban,Y
LP104509,Female,Yes,0,Graduate,No,1840,1393,66,360,1.0,Semiurban,Y
LP104510,Male,Yes,0,Not Graduate,No,7618,0,276,360,1.0,Urban,Y
LP104511,Male,No,0,Not Graduate,Yes,3983,0,66,360,1.0,Semiurban,Y
LP104512,Male,Yes,1,Graduate,No,6746,1623,145,360,1.0,Urban,Y
LP104513,Male,Yes,1,Graduate,No,2621,5299,187,360,1.0,Urban,Y
LP104514,Male,Yes,0,Graduate,No,1479,1254,60,360,1.0,Semiurban,Y
LP104515,Male,Yes,0,Graduate,No,10521,3142,384,180,1.0,Urban,Y
LP104516,Male,Yes,2,Graduate,Yes,4590,697,148,360,0.0,Semiurban,Y
LP104517,Female,Yes,0,Graduate,No,5486,1254,129,360,1.0,Rural,Y
LP104518,Male,Yes,0,Graduate,Yes,6609,1224,185,360,0.0,Urban,N
LP104519,Male,No,0,Graduate,No,3482,0,53,360,0.0,Urban,N
LP104520,Female,No,1,Graduate,Yes,5216,0,142,360,1.0,Urban,Y
LP104521,Male,Yes,2,Not Graduate,No,7874,1870,418,360,1.0,Semiurban,Y
LP104522,Female,No,3+,Not Graduate,No,3219,0,78,360,1.0,Semiurban,Y
LP104523,Male,No,0,Graduate,No,7030,0,264,360,1.0,Semiurban,N
LP104524,Female,Yes,0,Graduate,No,1400,0,26,360,1.0,Semiurban,Y
LP104525,Male,No,0,Graduate,No,7768,0,120,36,1.0,Urban,Y
LP104526,Male,No,3+,Graduate,Yes,1994,4386,207,360,1.0,Urban,N
LP104527,Female,Yes,0,Graduate,Yes,8024,0,250,240,1.0,Urban,Y
LP104528,Male,Yes,0,Graduate,Yes,5710,1671,160,360,1.0,Semiurban,Y
LP104529,Male,Yes,0,Graduate,No,3972,619,115,360,1.0,Urban,Y
LP104530,Male,Yes,0,Graduate,Yes,4360,2804,115,240,1.0,Rural,Y
LP104531,Male,No,0,Graduate,No,3644,0,156,300,0.0,Semiurban,N
LP104532,Male,Yes,0,Not Graduate,No,2087,4203,161,360,1.0,Urban,Y
LP104533,Male,No,0,Graduate,No,3739,0,85,360,1.0,Semiurban,Y
LP104534,Male,No,0,Graduate,No,14104,1524,675,240,1.0,Rural,Y
LP104535,Male,Yes,3+,Graduate,No,8570,893,155,360,1.0,Urban,Y
LP104536,Male,No,2,Graduate,No,2593,937,88,360,0.0,Urban,N
LP104537,Male,Yes,2,Graduate,No,4851,1872,163,84,0.0,Semiurban,N
LP104538,Male,Yes,0,Graduate,No,4414,1770,150,360,1.0,Semiurban,Y
LP104539,Male,Yes,2,Graduate,No,3872,1502,83,360,1.0,Urban,Y
LP104540,Male,Yes,0,Not Graduate,No,1888,6849,417,360,1.0,Rural,Y
LP104541,Male,Yes,0,Graduate,No,5351,2870,372,360,1.0,Semiurban,Y
LP104542,Male,No,0,Graduate,No,6668,0,197,360,1.0,Rural,Y
LP104543,Male,No,0,Graduate,No,2647,382,93,360,1.0,Urban,Y
LP104544,Male,Yes,0,Graduate,No,12275,3280,519,360,1.0,Rural,Y
LP104545,Female,No,3+,Graduate,No,9671,12049,689,360,1.0,Urban,Y
LP104546,Male,No,0,Not Graduate,No,4430,0,187,360,1.0,Urban,Y
LP104547,Male,Yes,0,Graduate,No,2127,0,68,180,1.0,Rural,Y
LP104548,Male,Yes,0,Graduate,No,5221,0,113,360,1.0,Urban,Y
LP104549,Female,No,0,Not Graduate,No,3827,0,73,360,0.0,Rural,N
LP104550,Female,Yes,0,Graduate,No,5552,2637,386,84,1.0,Semiurban,Y
LP104551,Male,Yes,0,Graduate,No,10042,4915,250,360,0.0,Rural,Y
LP104552,Male,Yes,2,Graduate,No,3801,1336,238,360,1.0,Semiurban,Y
LP104553,Female,No,0,Graduate,No,12914,1362,165,360,1.0,Semiurban,Y
LP104554,Male,Yes,1,Graduate,No,5236,0,153,360,1.0,Urban,Y
LP104555,Male,Yes,1,Graduate,Yes,3926,1479,116,360,1.0,Semiurban,Y
LP104556,Male,Yes,2,Graduate,Yes,17236,806,467,240,0.0,Semiurban,Y
LP104557,Male,No,2,Graduate,No,6609,0,222,360,1.0,Rural,Y
LP104558,Female,Yes,1,Graduate,No,3261,0,124,360,1.0,Urban,Y
LP104559,Female,Yes,0,Graduate,No,4386,0,172,240,1.0,Semiurban,Y
LP104560,Male,No,0,Graduate,No,5938,0,182,84,1.0,Semiurban,Y
LP104561,Male,Yes,2,Not Graduate,No,3016,4621,215,360,0.0,Urban,N
LP104562,Female,No,2,Graduate,No,4507,0,189,360,1.0,Semiurban,Y
LP104563,Male,No,0,Not Graduate,No,2091,2261,206,180,0.0,Rural,N
LP104564,Male,No,0,Graduate,No,1657,0,78,360,1.0,Urban,Y
LP104565,Female,Yes,2,Graduate,No,4439,0,152,360,0.0,Semiurban,N
LP104566,Male,Yes,0,Graduate,No,4522,2462,124,360,1.0,Rural,Y
LP104567,Male,No,0,Not Graduate,No,4379,945,94,360,1.0,Urban,Y
LP104568,Male,No,0,Graduate,No,3050,1155,122,360,1.0,Semiurban,Y
LP104569,Female,Yes,1,Not Graduate,No,1568,936,102,240,1.0,Semiurban,N
LP104570,Male,No,3+,Not Graduate,No,1927,583,81,360,1.0,Rural,Y
LP104571,Male,Yes,0,Graduate,No,7483,2523,370,360,0.0,Semiurban,N
LP104572,Male,Yes,0,Graduate,No,2902,951,172,360,1.0,Semiurban,Y
LP104573,Male,Yes,0,Graduate,No,3283,1270,75,360,0.0,Urban,N
LP104574,Male,No,0,Graduate,Yes,3879,2045,280,360,1.0,Semiurban,Y
LP104575,Male,Yes,0,Graduate,No,2978,0,79,360,1.0,Rural,Y
LP104576,Male,Yes,0,Not Graduate,No,2238,1302,59,84,1.0,Urban,Y
LP104577,Male,No,0,Graduate,No,2593,0,115,180,0.0,Urban,N
LP104578,Female,Yes,1,Graduate,No,9046,800,470,360,1.0,Rural,Y
LP104579,Male,Yes,1,Graduate,No,6086,821,289,360,1.0,Semiurban,Y
LP104580,Female,Yes,0,Not Graduate,Yes,7160,0,309,360,1.0,Semiurban,Y
LP104581,Male,Yes,0,Graduate,No,9292,0,423,180,1.0,Rural,Y
LP104582,Male,No,3+,Not Graduate,No,900,1341,75,240,1.0,Rural,Y
LP104583,Male,No,0,Not Graduate,No,3958,1046,194,360,1.0,Rural,Y
LP104584,Male,Yes,2,Graduate,No,3033,2448,137,360,1.0,Rural,Y
LP104585,Female,No,0,Graduate,No,7739,2288,238,360,1.0,Semiurban,Y
LP104586,Male,Yes,2,Graduate,No,2785,0,101,360,1.0,Semiurban,Y
LP104587,Male,Yes,2,Graduate,No,2345,1408,153,360,0.0,Semiurban,N
LP104588,Male,Yes,1,Graduate,No,1903,1273,92,360,1.0,Rural,N
LP104589,Male,Yes,2,Graduate,No,3545,1812,155,360,1.0,Rural,Y
LP104590,Male,Yes,3+,Graduate,No,6926,3569,508,360,1.0,Urban,Y
LP104591,Male,Yes,0,Graduate,No,4821,5120,330,240,1.0,Urban,Y
LP104592,Male,Yes,0,Graduate,No,2161,0,107,360,1.0,Urban,Y
LP104593,Male,Yes,0,Graduate,No,13680,2707,700,360,0.0,Rural,N
LP104594,Male,Yes,2,Graduate,No,5985,0,224,360,0.0,Rural,N
LP104595,Male,Yes,1,Not Graduate,No,5025,983,92,360,1.0,Semiurban,Y
LP104596,Male,No,0,Graduate,No,8489,0,215,360,1.0,Semiurban,Y
LP104597,Male,Yes,0,Graduate,No,1699,2737,131,12,0.0,Rural,N
LP104598,Male,Yes,1,Not Graduate,No,1985,1861,146,360,1.0,Urban,Y
LP104599,Male,No,0,Not Graduate,No,5153,0,149,360,1.0,Urban,Y
LP104600,Male,No,0,Graduate,No,2681,3596,276,360,1.0,Semiurban,Y
LP104601,Female,Yes,1,Graduate,No,3599,3276,263,240,0.0,Rural,N
LP104602,Female,Yes,0,Graduate,Yes,4413,1038,148,360,1.0,Rural,Y
LP104603,Male,No,0,Graduate,No,2074,0,88,180,1.0,Urban,N
LP104604,Male,Yes,0,Not Graduate,No,2687,1150,98,360,1.0,Urban,Y
LP104605,Female,Yes,0,Graduate,No,6924,0,119,300,1.0,Semiurban,Y
LP104606,Female,No,0,Not Graduate,No,4894,716,118,360,1.0,Rural,Y
LP104607,Male,Yes,0,Graduate,No,7723,2165,149,360,1.0,Semiurban,Y
LP104608,Female,Yes,0,Graduate,No,7297,0,322,360,1.0,Semiurban,Y
LP104609,Male,Yes,0,Graduate,No,5234,0,193,360,1.0,Urban,Y
LP104610,Male,Yes,0,Graduate,Yes,5512,0,165,360,1.0,Rural,Y
LP104611,Male,No,0,Graduate,No,4813,0,184,360,0.0,Urban,N
LP104612,Male,Yes,3+,Graduate,No,2966,0,112,360,1.0,Urban,Y
LP104613,Male,No,0,Graduate,No,2376,0,83,300,0.0,Rural,N
LP104614,Male,No,2,Not Graduate,No,2243,0,100,300,1.0,Rural,Y
LP104615,Male,No,2,Graduate,No,3500,1191,143,360,1.0,Semiurban,Y
LP104616,Female,Yes,0,Graduate,No,2919,2154,219,360,1.0,Semiurban,Y
LP104617,Female,Yes,1,Graduate,No,5257,6476,499,360,1.0,Urban,Y
LP104618,Male,Yes,0,Not Graduate,No,3662,1037,103,360,1.0,Urban,Y
LP104619,Female,Yes,1,Not Graduate,No,3885,873,147,360,1.0,Urban,Y
LP104620,Female,Yes,0,Graduate,No,5080,2890,352,360,1.0,Semiurban,Y
LP104621,Male,No,2,Not Graduate,No,6325,1747,356,84,1.0,Urban,N
LP104622,Male,No,0,Graduate,No,4167,0,66,360,0.0,Rural,N
LP104623,Male,Yes,2,Not Graduate,Yes,6276,939,165,120,1.0,Urban,Y
